"ID","see_OI","see_arabic","see_english","no_spell","OI.influence.open","spelling.preference","OI.importance","OI.open","vision.hearing","prop_distraction","headphones","age","gender","education","nationality","location","L1","readingprofscore","level","prof_test_score","same_day","Participant.Device.Type","OI","meanRT","meanD.prime","correct"
"5672324","start","difficult","easier","difficult","Yes - it helped me get a picture of the word in my head to remember","in_english","green_tick","Helps me to see the word and visualise it ","Yes",0,"earphones",26,"m","masters","British","UK","English",0,"none",NA,1,"computer","no",1975.60625,2.563103131,16
"5674519","no_see","no_notice","easier","difficult","yes","in_english","green_tick","helps visualise the word
","Yes",0,"no_headphones",33,"f","professional qualification","British","UK","English",0,"none",NA,1,"computer","Arabic",2248.7,1.1068463007,10
"5674519","no_see","no_notice","easier","difficult","yes","in_english","green_tick","helps visualise the word
","Yes",0,"no_headphones",33,"f","professional qualification","British","UK","English",0,"none",NA,1,"computer","English",1915.45454545455,1.65757926263636,11
"5674519","no_see","no_notice","easier","difficult","yes","in_english","green_tick","helps visualise the word
","Yes",0,"no_headphones",33,"f","professional qualification","British","UK","English",0,"none",NA,1,"computer","no",1805.57142857143,2.013866746,14
"5674520","middle","no_diff","no_diff","no_diff","i couldn't remember arabic writing
","no_OI","red_cross","concentrate on sound
","Yes",0.01,"no_headphones",69,"m","doctorate","British","UK","English",0,"none",NA,1,"computer","Arabic",2469.56666666667,0.446816999,9
"5674520","middle","no_diff","no_diff","no_diff","i couldn't remember arabic writing
","no_OI","red_cross","concentrate on sound
","Yes",0.01,"no_headphones",69,"m","doctorate","British","UK","English",0,"none",NA,1,"computer","English",2224.13333333333,1.36895165091667,12
"5674520","middle","no_diff","no_diff","no_diff","i couldn't remember arabic writing
","no_OI","red_cross","concentrate on sound
","Yes",0.01,"no_headphones",69,"m","doctorate","British","UK","English",0,"none",NA,1,"computer","no",2122.86923076923,1.56392107246154,13
"5676563","start","no_diff","easier","no_diff","I was able to make a stronger association between the spoken word and the images ","in_english","green_tick","The words were very similar, so seeing the spelling the first time made it easier to differentiate ","Yes",0.95,"earphones",19,"f","professional qualification","British","UK","English",0,"none",NA,1,"computer","Arabic",1816.13333333333,2.20976597293333,15
"5676563","start","no_diff","easier","no_diff","I was able to make a stronger association between the spoken word and the images ","in_english","green_tick","The words were very similar, so seeing the spelling the first time made it easier to differentiate ","Yes",0.95,"earphones",19,"f","professional qualification","British","UK","English",0,"none",NA,1,"computer","English",1506.61538461538,1.86850617792308,13
"5676563","start","no_diff","easier","no_diff","I was able to make a stronger association between the spoken word and the images ","in_english","green_tick","The words were very similar, so seeing the spelling the first time made it easier to differentiate ","Yes",0.95,"earphones",19,"f","professional qualification","British","UK","English",0,"none",NA,1,"computer","no",1520.25,0,8
"5676564","start","difficult","easier","difficult","Yes I was able to see be sure of whether the speaker said m/n or v/f as they can sound quite similar. i was also able to remember the spelling and repeat. hearing the word aloud from myself helped me","in_english","green_tick","to match the letters to the sounds ","Yes",0.1,"no_headphones",26,"f","masters","British","UK","English",0,"none",NA,1,"mobile","Arabic",1244.66666666667,0.291333618333333,9
"5676564","start","difficult","easier","difficult","Yes I was able to see be sure of whether the speaker said m/n or v/f as they can sound quite similar. i was also able to remember the spelling and repeat. hearing the word aloud from myself helped me","in_english","green_tick","to match the letters to the sounds ","Yes",0.1,"no_headphones",26,"f","masters","British","UK","English",0,"none",NA,1,"mobile","English",1384.07692307692,1.77898673946154,13
"5676564","start","difficult","easier","difficult","Yes I was able to see be sure of whether the speaker said m/n or v/f as they can sound quite similar. i was also able to remember the spelling and repeat. hearing the word aloud from myself helped me","in_english","green_tick","to match the letters to the sounds ","Yes",0.1,"no_headphones",26,"f","masters","British","UK","English",0,"none",NA,1,"mobile","no",1587.2,2.20976597293333,15
"5690497","middle","no_diff","easier","difficult","Yes it is easier for me to remember words if I see them written.","in_english","green_tick","I guess maybe I learn visually better than hearing the words. I find it difficult to distinguish between sounds. Pronunciation is always the most difficult part of learning a language for me and similarly hearing the difference between sounds that perhaps there is no difference in english is very difficult for me.","Yes",0,"headphones",38,"f","doctorate","Australian","France","English",0,"none",NA,1,"computer","Arabic",1864.70714285714,2.013866746,14
"5690497","middle","no_diff","easier","difficult","Yes it is easier for me to remember words if I see them written.","in_english","green_tick","I guess maybe I learn visually better than hearing the words. I find it difficult to distinguish between sounds. Pronunciation is always the most difficult part of learning a language for me and similarly hearing the difference between sounds that perhaps there is no difference in english is very difficult for me.","Yes",0,"headphones",38,"f","doctorate","Australian","France","English",0,"none",NA,1,"computer","English",2399.47333333333,2.20976597293333,15
"5690497","middle","no_diff","easier","difficult","Yes it is easier for me to remember words if I see them written.","in_english","green_tick","I guess maybe I learn visually better than hearing the words. I find it difficult to distinguish between sounds. Pronunciation is always the most difficult part of learning a language for me and similarly hearing the difference between sounds that perhaps there is no difference in english is very difficult for me.","Yes",0,"headphones",38,"f","doctorate","Australian","France","English",0,"none",NA,1,"computer","no",1623.24666666667,2.20976597293333,15
"5691858","start","difficult","easier","easier","Yes. It was easier to remember the object described.","in_english","green_tick","To be able to say the words correctly and visualise the word","Yes",0.49,"no_headphones",31,"m","professional qualification","British","UK","English",0,"none",NA,1,"computer","Arabic",2333.4,1.0370211387,10
"5691858","start","difficult","easier","easier","Yes. It was easier to remember the object described.","in_english","green_tick","To be able to say the words correctly and visualise the word","Yes",0.49,"no_headphones",31,"m","professional qualification","British","UK","English",0,"none",NA,1,"computer","English",1682.22222222222,0.446816999,9
"5691858","start","difficult","easier","easier","Yes. It was easier to remember the object described.","in_english","green_tick","To be able to say the words correctly and visualise the word","Yes",0.49,"no_headphones",31,"m","professional qualification","British","UK","English",0,"none",NA,1,"computer","no",1339.81818181818,1.14924223145455,11
"5692078","middle","difficult","easier","no_diff","Helpful when in English","in_english","green_tick","Visual reminder","Yes",0.11,"no_headphones",59,"m","bachelors","British","UK","English",0,"none",NA,1,"computer","Arabic",1711.13333333333,2.20976597293333,15
"5692078","middle","difficult","easier","no_diff","Helpful when in English","in_english","green_tick","Visual reminder","Yes",0.11,"no_headphones",59,"m","bachelors","British","UK","English",0,"none",NA,1,"computer","English",1686.75,2.563103131,16
"5692078","middle","difficult","easier","no_diff","Helpful when in English","in_english","green_tick","Visual reminder","Yes",0.11,"no_headphones",59,"m","bachelors","British","UK","English",0,"none",NA,1,"computer","no",1507.36363636364,1.14924223145455,11
"5692100","start","no_diff","easier","difficult","Yes. I had more to associate the sound with the picture","in_english","green_tick","It helps my memory","Yes",0.26,"no_headphones",57,"f","masters","British","UK","English",0,"none",NA,1,"computer","Arabic",1805.5,1.281551566,12
"5692100","start","no_diff","easier","difficult","Yes. I had more to associate the sound with the picture","in_english","green_tick","It helps my memory","Yes",0.26,"no_headphones",57,"f","masters","British","UK","English",0,"none",NA,1,"computer","English",1808.2,0.7689309396,10
"5692100","start","no_diff","easier","difficult","Yes. I had more to associate the sound with the picture","in_english","green_tick","It helps my memory","Yes",0.26,"no_headphones",57,"f","masters","British","UK","English",0,"none",NA,1,"computer","no",2170.375,0.04381867575,8
"5696781","start","no_diff","easier","no_diff","I don't think so","in_english","green_tick","I think I sometimes linked the shape of a prominent letter with the object. For example the 'vadit' was like an upside down V.","Yes",0.4,"earphones",46,"m","bachelors","British","UK","English",0,"none",NA,1,"computer","Arabic",1290.21428571429,1.91411651414286,14
